Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0700,Sylveon,['fairy'],"['Cute Charm', 'Pixilate']",95,65,65,110,130,60,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",525,87,"['Baton Pass', 'Bite', 'Charm', 'Copycat', 'Covet', 'Double-Edge', 'Growl', 'Helping Hand', 'Tackle', 'Tail Whip', 'Take Down', 'Sand Attack', 'Quick Attack', 'Baby-Doll Eyes', 'Swift', 'Light Screen', 'Draining Kiss', 'Misty Terrain', 'Skill Swap', 'Psych Up', 'Moonblast', 'Last Resort', 'Disarming Voice', 'Curse', 'Detect', 'Double Kick', 'Flail', 'Mud-Slap', 'Tickle', 'Wish', 'Yawn', 'Fake Tears', 'Protect', 'Trailblaze', 'Facade', 'Magical Leaf', 'Stored Power', 'Endure', 'Sunny Day', 'Rain Dance', 'Psyshock', 'Dig', 'Body Slam', 'Sleep Talk', 'Reflect', 'Dazzling Gleam', 'Rest', 'Substitute', 'Shadow Ball', 'Hyper Voice', 'Psychic', 'Play Rough', 'Calm Mind', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Roar', 'Weather Ball', 'Misty Explosion', 'Alluring Voice', 'Fairy Wind', 'Mimic', 'Focus Energy', 'Iron Tail', 'Mystical Fire', 'Rock Smash']"
#0701,Hawlucha,"['fighting', 'flying']","['Limber', 'Unburden', 'Mold Breaker']",78,92,75,74,63,118,"['normal', 'fighting', 'grass', 'ice', 'dark']","['flying', 'poison', 'ghost', 'electric', 'psychic', 'fairy']","['fighting', 'ground', 'bug', 'grass', 'dark']","['flying', 'electric', 'psychic', 'ice', 'fairy']",500,83,"['Hone Claws', 'Tackle', 'Wing Attack', 'Detect', 'Aerial Ace', 'Encore', 'Feather Dance', 'Brick Break', 'Bounce', 'Taunt', 'Roost', 'Swords Dance', 'Flying Press', 'High Jump Kick', 'Endeavor', 'Sky Attack', 'Cross Chop', 'Defog', 'Entrainment', 'Feint', 'Mean Look', 'Quick Guard', 'Take Down', 'Agility', 'Protect', 'Low Kick', 'Acrobatics', 'Thief', 'Trailblaze', 'Facade', 'Swift', 'Rock Tomb', 'Low Sweep', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'False Swipe', 'Zen Headbutt', 'U-turn', 'Bulk Up', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Sleep Talk', 'Drain Punch', 'Grass Knot', 'Poison Jab', 'Rest', 'Rock Slide', 'Body Press', 'Fly', 'Iron Head', 'Substitute', 'X-Scissor', 'Helping Hand', 'Baton Pass', 'Reversal', 'Stone Edge', 'Giga Impact', 'Focus Blast', 'Hyper Beam', 'Brave Bird', 'Close Combat', 'Tera Blast', 'Lunge', 'Uproar', 'Focus Punch', 'Dual Wingbeat', 'Coaching', 'Throat Chop', 'Upper Hand', 'Submission', 'Mega Punch', 'Mega Kick', 'Snore', 'Steel Wing', 'Attract', 'Revenge', 'Payback', 'Assurance', 'Round', 'Retaliate', 'Superpower', 'Ally Switch', 'Work Up']"
#0702,Dedenne,"['electric', 'fairy']","['Cheek Pouch', 'Pickup', 'Plus']",67,58,57,81,67,101,"['fighting', 'flying', 'water', 'dark']","['poison', 'ground', 'steel', 'fire', 'grass', 'electric']","['fighting', 'flying', 'bug', 'electric', 'dragon', 'dark']","['poison', 'ground']",431,71,"['Nuzzle', 'Tail Whip', 'Tackle', 'Charge', 'Thunder Shock', 'Charm', 'Parabolic Charge', 'Volt Switch', 'Rest', 'Snore', 'Discharge', 'Play Rough', 'Super Fang', 'Entrainment', 'Thunder', 'Covet', 'Magnet Rise', 'Tearful Look', 'Take Down', 'Agility', 'Protect', 'Thief', 'Trailblaze', 'Charge Beam', 'Facade', 'Swift', 'Draining Kiss', 'Fling', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'U-turn', 'Thunder Punch', 'Sleep Talk', 'Seed Bomb', 'Electro Ball', 'Light Screen', 'Dazzling Gleam', 'Grass Knot', 'Thunder Wave', 'Eerie Impulse', 'Substitute', 'Thunderbolt', 'Helping Hand', 'Electric Terrain', 'Misty Terrain', 'Wild Charge', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Endeavor', 'Electroweb', 'Rising Voltage', 'Attract', 'Round', 'Retaliate', 'Iron Tail', 'Ally Switch']"
#0703,Carbink,"['rock', 'fairy']","['Clear Body', 'Sturdy']",50,50,150,50,150,50,"['flying', 'bug', 'ice', 'dragon', 'dark']","['poison', 'ground', 'steel']","['normal', 'flying', 'bug', 'fire', 'dragon', 'dark']","['ground', 'steel', 'water', 'grass']",500,83,"['Harden', 'Tackle', 'Guard Split', 'Smack Down', 'Flail', 'Ancient Power', 'Rock Polish', 'Light Screen', 'Rock Slide', 'Skill Swap', 'Power Gem', 'Stealth Rock', 'Moonblast', 'Stone Edge', 'Take Down', 'Charm', 'Protect', 'Facade', 'Rock Tomb', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Body Slam', 'Sleep Talk', 'Reflect', 'Rock Blast', 'Dazzling Gleam', 'Stomping Tantrum', 'Rest', 'Body Press', 'Spikes', 'Flash Cannon', 'Iron Head', 'Substitute', 'Iron Defense', 'Psychic', 'Heavy Slam', 'Calm Mind', 'Earth Power', 'Misty Terrain', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Tera Blast', 'Meteor Beam', 'Misty Explosion', 'Terrain Pulse', 'Safeguard', 'Snore', 'Hail', 'Sand Tomb', 'Guard Swap', 'Wonder Room', 'Round', 'Gyro Ball', 'Ally Switch']"
#0704,Goomy,['dragon'],"['Sap Sipper', 'Hydration', 'Gooey']",45,50,35,55,75,40,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",300,50,"['Absorb', 'Tackle', 'Water Gun', 'Dragon Breath', 'Protect', 'Flail', 'Water Pulse', 'Rain Dance', 'Dragon Pulse', 'Curse', 'Body Slam', 'Muddy Water', 'Counter', 'Life Dew', 'Take Down', 'Charm', 'Chilling Water', 'Facade', 'Mud Shot', 'Endure', 'Sunny Day', 'Sleep Talk', 'Rest', 'Rock Slide', 'Substitute', 'Thunderbolt', 'Sludge Bomb', 'Outrage', 'Draco Meteor', 'Tera Blast', 'Sludge Wave', 'Skitter Smack', 'Bubble', 'Acid Spray', 'Acid Armor', 'Shelter', 'Hydro Pump', 'Iron Tail']"
#0705,Sliggoo,['dragon'],"['Sap Sipper', 'Hydration', 'Gooey']",68,75,53,83,113,60,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",452,75,"['Absorb', 'Acid Armor', 'Dragon Breath', 'Tackle', 'Water Gun', 'Protect', 'Flail', 'Water Pulse', 'Rain Dance', 'Dragon Pulse', 'Curse', 'Body Slam', 'Muddy Water', 'Iron Head', 'Acid Spray', 'Shelter', 'Counter', 'Life Dew', 'Take Down', 'Charm', 'Chilling Water', 'Facade', 'Mud Shot', 'Endure', 'Sunny Day', 'Sleep Talk', 'Rest', 'Rock Slide', 'Substitute', 'Thunderbolt', 'Ice Beam', 'Blizzard', 'Sludge Bomb', 'Outrage', 'Thunder', 'Draco Meteor', 'Tera Blast', 'Toxic', 'Sludge Wave', 'Skitter Smack', 'Rock Tomb', 'Sandstorm', 'Flash Cannon', 'Heavy Slam', 'Ice Spinner', 'Steel Beam', 'Gyro Ball', 'Bubble', 'Hydro Pump', 'Iron Tail']"
#0706,Goodra,['dragon'],"['Sap Sipper', 'Hydration', 'Gooey']",90,100,70,110,150,80,['dragon'],"['steel', 'fairy']","['fire', 'water', 'grass', 'electric']","['ice', 'dragon', 'fairy']",600,100,"['Absorb', 'Acid Spray', 'Dragon Breath', 'Feint', 'Poison Tail', 'Tackle', 'Tearful Look', 'Water Gun', 'Protect', 'Flail', 'Water Pulse', 'Rain Dance', 'Curse', 'Body Slam', 'Muddy Water', 'Power Whip', 'Shelter', 'Dragon Pulse', 'Iron Head', 'Heavy Slam', 'Aqua Tail', 'Iron Tail', 'Counter', 'Life Dew', 'Take Down', 'Charm', 'Chilling Water', 'Facade', 'Bulldoze', 'Mud Shot', 'Dragon Tail', 'Endure', 'Sunny Day', 'Fire Punch', 'Thunder Punch', 'Sleep Talk', 'Dragon Claw', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Body Press', 'Substitute', 'Surf', 'Flamethrower', 'Thunderbolt', 'Ice Beam', 'Fire Blast', 'Hydro Pump', 'Blizzard', 'Sludge Bomb', 'Earthquake', 'Giga Impact', 'Outrage', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Draco Meteor', 'Tera Blast', 'Toxic', 'Knock Off', 'Scald', 'Focus Punch', 'Weather Ball', 'Sludge Wave', 'Skitter Smack', 'Breaking Swipe', 'Dragon Cheer', 'Scary Face', 'Rock Tomb', 'Sandstorm', 'Flash Cannon', 'Ice Spinner', 'Steel Beam', 'Gyro Ball', 'Lash Out', 'Bubble', 'Acid Armor', 'Rock Smash']"
#0707,Klefki,"['steel', 'fairy']","['Prankster', 'Magician']",57,80,91,80,87,75,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",470,78,"['Astonish', 'Tackle', 'Fairy Wind', 'Torment', 'Fairy Lock', 'Metal Sound', 'Draining Kiss', 'Recycle', 'Imprison', 'Flash Cannon', 'Play Rough', 'Magic Room', 'Foul Play', 'Last Resort', 'Magnet Rise', 'Switcheroo', 'Protect', 'Thief', 'Facade', 'Swift', 'Stored Power', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Psyshock', 'Sleep Talk', 'Reflect', 'Light Screen', 'Dazzling Gleam', 'Thunder Wave', 'Rest', 'Spikes', 'Substitute', 'Iron Defense', 'Psychic', 'Calm Mind', 'Misty Terrain', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Steel Beam', 'Tera Blast', 'Crafty Shield', 'Safeguard', 'Snore', 'Attract', 'Round']"
#0708,Phantump,"['ghost', 'grass']","['Natural Cure', 'Frisk', 'Harvest']",43,70,48,50,60,38,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",309,51,"['Astonish', 'Tackle', 'Branch Poke', 'Leech Seed', 'Confuse Ray', 'Will-O-Wisp', 'Hex', 'Growth', 'Horn Leech', 'Curse', 'Phantom Force', 'Ingrain', 'Wood Hammer', 'Destiny Bond', ""Forest's Curse"", 'Ally Switch', 'Disable', 'Sucker Punch', 'Protect', 'Thief', 'Trailblaze', 'Facade', 'Bulldoze', 'Magical Leaf', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Shadow Claw', 'Foul Play', 'Sleep Talk', 'Seed Bomb', 'Reflect', 'Grass Knot', 'Poison Jab', 'Rest', 'Rock Slide', 'Imprison', 'Dark Pulse', 'Skill Swap', 'Substitute', 'Trick', 'Giga Drain', 'Shadow Ball', 'Energy Ball', 'Psychic', 'Grassy Terrain', 'Trick Room', 'Solar Beam', 'Tera Blast', 'Spite', 'Grassy Glide', 'Poltergeist', 'Lash Out', 'Pain Split', 'Psych Up', 'Skitter Smack', 'Grudge', 'Safeguard', 'Snore', 'Attract', 'Round', 'Venom Drench']"
#0709,Trevenant,"['ghost', 'grass']","['Natural Cure', 'Frisk', 'Harvest']",85,110,76,65,82,56,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",474,79,"['Astonish', 'Branch Poke', 'Leech Seed', 'Tackle', 'Confuse Ray', 'Will-O-Wisp', 'Hex', 'Growth', 'Horn Leech', 'Curse', 'Phantom Force', 'Ingrain', 'Wood Hammer', 'Destiny Bond', ""Forest's Curse"", 'Shadow Claw', 'Take Down', 'Scary Face', 'Protect', 'Thief', 'Trailblaze', 'Facade', 'Bulldoze', 'Magical Leaf', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Foul Play', 'Sleep Talk', 'Seed Bomb', 'Drain Punch', 'Reflect', 'Grass Knot', 'Poison Jab', 'Rest', 'Rock Slide', 'Imprison', 'Dark Pulse', 'Skill Swap', 'Substitute', 'X-Scissor', 'Trick', 'Giga Drain', 'Shadow Ball', 'Energy Ball', 'Psychic', 'Calm Mind', 'Grassy Terrain', 'Earthquake', 'Giga Impact', 'Focus Blast', 'Leaf Storm', 'Trick Room', 'Hyper Beam', 'Solar Beam', 'Tera Blast', 'Haze', 'Toxic', 'Spite', 'Knock Off', 'Grassy Glide', 'Burning Jealousy', 'Poltergeist', 'Lash Out', 'Pain Split', 'Psych Up', 'Skitter Smack', 'Psychic Noise', 'Disable', 'Grudge', 'Sucker Punch', 'Safeguard', 'Snore', 'Attract', 'Round', 'Brutal Swing', 'Ally Switch', 'Venom Drench']"
#0710,Pumpkaboo,"['ghost', 'grass']","['Pickup', 'Frisk', 'Insomnia']",49,66,70,44,55,51,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",335,55,"['Astonish', 'Trick-or-Treat', 'Shadow Sneak', 'Confuse Ray', 'Razor Leaf', 'Leech Seed', 'Bullet Seed', 'Scary Face', 'Worry Seed', 'Seed Bomb', 'Shadow Ball', 'Trick', 'Pain Split', 'Curse', 'Destiny Bond', 'Disable', 'Grassy Glide', 'Poltergeist', 'Skitter Smack', 'Solar Beam', 'Light Screen', 'Safeguard', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Giga Drain', 'Attract', 'Sunny Day', 'Will-O-Wisp', 'Facade', 'Imprison', 'Trick Room', 'Round', 'Hex', 'Mystical Fire', 'Flamethrower', 'Psychic', 'Fire Blast', 'Substitute', 'Sludge Bomb', 'Endure', 'Sleep Talk', 'Skill Swap', 'Gyro Ball', 'Dark Pulse', 'Energy Ball', 'Grass Knot', 'Foul Play', 'Ally Switch', 'Bestow', 'Magic Coat', 'Role Play', 'Spite', 'Synthesis', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Flame Charge', 'Charge Beam', 'Explosion', 'Dream Eater', 'Swagger', 'Nature Power', 'Confide', 'Flash', 'Incinerate', 'Rock Smash', 'Secret Power']"
#0711,Gourgeist,"['ghost', 'grass']","['Pickup', 'Frisk', 'Insomnia']",65,90,122,58,75,84,"['ground', 'rock', 'ghost', 'water', 'psychic']","['normal', 'flying', 'poison', 'bug', 'steel', 'fire', 'grass', 'dragon', 'dark']","['normal', 'fighting', 'ground', 'water', 'grass', 'electric']","['flying', 'ghost', 'fire', 'ice', 'dark']",494,82,"['Astonish', 'Confuse Ray', 'Explosion', 'Moonblast', 'Shadow Sneak', 'Trick-or-Treat', 'Razor Leaf', 'Leech Seed', 'Bullet Seed', 'Scary Face', 'Worry Seed', 'Seed Bomb', 'Shadow Ball', 'Trick', 'Pain Split', 'Phantom Force', 'Curse', 'Destiny Bond', 'Disable', 'Grassy Glide', 'Poltergeist', 'Skitter Smack', 'Hyper Beam', 'Giga Impact', 'Solar Beam', 'Light Screen', 'Safeguard', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Giga Drain', 'Attract', 'Sunny Day', 'Will-O-Wisp', 'Facade', 'Imprison', 'Trick Room', 'Round', 'Hex', 'Mystical Fire', 'Brutal Swing', 'Flamethrower', 'Psychic', 'Fire Blast', 'Substitute', 'Sludge Bomb', 'Endure', 'Sleep Talk', 'Skill Swap', 'Gyro Ball', 'Dark Pulse', 'Focus Blast', 'Energy Ball', 'Nasty Plot', 'Power Whip', 'Grass Knot', 'Foul Play', 'Ally Switch', 'Bestow', 'Magic Coat', 'Role Play', 'Spite', 'Synthesis', 'Telekinesis', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Flame Charge', 'Charge Beam', 'Dream Eater', 'Swagger', 'Nature Power', 'Confide', 'Flash', 'Incinerate', 'Rock Smash', 'Secret Power']"
#0712,Bergmite,['ice'],"['Own Tempo', 'Ice Body', 'Sturdy']",55,69,85,32,35,28,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",304,50,"['Harden', 'Rapid Spin', 'Tackle', 'Powder Snow', 'Curse', 'Icy Wind', 'Protect', 'Avalanche', 'Bite', 'Ice Fang', 'Iron Defense', 'Recover', 'Crunch', 'Take Down', 'Blizzard', 'Double-Edge', 'Aurora Veil', 'Mirror Coat', 'Mist', 'Chilling Water', 'Facade', 'Bulldoze', 'Rock Tomb', 'Endure', 'Rain Dance', 'Snowscape', 'Body Slam', 'Sleep Talk', 'Rest', 'Rock Slide', 'Substitute', 'Ice Spinner', 'Ice Beam', 'Stone Edge', 'Tera Blast', 'Gyro Ball', 'Icicle Spear', 'Ice Shard', 'Flash Cannon', 'Ice Ball', 'Rock Smash', 'Water Pulse']"
#0713,Avalugg,['ice'],"['Own Tempo', 'Ice Body', 'Sturdy']",95,117,184,44,46,28,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",514,85,"['Harden', 'Powder Snow', 'Rapid Spin', 'Tackle', 'Wide Guard', 'Curse', 'Icy Wind', 'Protect', 'Avalanche', 'Bite', 'Ice Fang', 'Iron Defense', 'Recover', 'Crunch', 'Take Down', 'Blizzard', 'Double-Edge', 'Icicle Crash', 'Stone Edge', 'Mountain Gale', 'Body Slam', 'Rock Slide', 'Aurora Veil', 'Mirror Coat', 'Mist', 'Scary Face', 'Chilling Water', 'Facade', 'Bulldoze', 'Rock Tomb', 'Endure', 'Rain Dance', 'Snowscape', 'Sleep Talk', 'Stomping Tantrum', 'Rest', 'Body Press', 'Flash Cannon', 'Iron Head', 'Substitute', 'Heavy Slam', 'Surf', 'Ice Spinner', 'Ice Beam', 'Hydro Pump', 'Earthquake', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Gyro Ball', 'High Horsepower', 'Icicle Spear', 'Sandstorm', 'Dig', 'Rock Blast', 'Stealth Rock', 'Meteor Beam', 'Hard Press', 'Ice Shard', 'Earth Power', 'Ice Ball', 'Power Shift', 'Rock Smash', 'Water Pulse']"
#0714,Noibat,"['flying', 'dragon']","['Frisk', 'Infiltrator', 'Telepathy']",40,30,35,45,40,55,"['fighting', 'bug', 'grass', 'dragon']","['rock', 'steel', 'electric', 'fairy']","['fighting', 'ground', 'bug', 'fire', 'water', 'grass']","['rock', 'ice', 'dragon', 'fairy']",245,40,"['Absorb', 'Tackle', 'Gust', 'Supersonic', 'Double Team', 'Wing Attack', 'Bite', 'Air Cutter', 'Whirlwind', 'Super Fang', 'Air Slash', 'Screech', 'Roost', 'Tailwind', 'Hurricane', 'Defog', 'Dragon Rush', 'Switcheroo', 'Take Down', 'Agility', 'Protect', 'Acrobatics', 'Thief', 'Facade', 'Aerial Ace', 'Swift', 'Endure', 'Sunny Day', 'Brick Break', 'U-turn', 'Shadow Claw', 'Sleep Talk', 'Dragon Claw', 'Rest', 'Taunt', 'Dark Pulse', 'Leech Life', 'Fly', 'Substitute', 'X-Scissor', 'Shadow Ball', 'Dragon Pulse', 'Hyper Voice', 'Heat Wave', 'Psychic', 'Wild Charge', 'Outrage', 'Solar Beam', 'Draco Meteor', 'Tera Blast', 'Uproar', 'Dual Wingbeat', 'Snore', 'Steel Wing', 'Attract', 'Round', 'Iron Tail']"
#0715,Noivern,"['flying', 'dragon']","['Frisk', 'Infiltrator', 'Telepathy']",85,70,80,97,80,123,"['fighting', 'bug', 'grass', 'dragon']","['rock', 'steel', 'electric', 'fairy']","['fighting', 'ground', 'bug', 'fire', 'water', 'grass']","['rock', 'ice', 'dragon', 'fairy']",535,89,"['Absorb', 'Gust', 'Moonlight', 'Supersonic', 'Tackle', 'Double Team', 'Wing Attack', 'Bite', 'Air Cutter', 'Whirlwind', 'Super Fang', 'Air Slash', 'Screech', 'Roost', 'Tailwind', 'Hurricane', 'Boomburst', 'Dragon Pulse', 'Defog', 'Dragon Rush', 'Take Down', 'Agility', 'Scary Face', 'Protect', 'Water Pulse', 'Acrobatics', 'Thief', 'Facade', 'Aerial Ace', 'Swift', 'Dragon Tail', 'Endure', 'Sunny Day', 'Brick Break', 'U-turn', 'Shadow Claw', 'Body Slam', 'Sleep Talk', 'Dragon Claw', 'Rest', 'Taunt', 'Dark Pulse', 'Leech Life', 'Fly', 'Dragon Dance', 'Substitute', 'X-Scissor', 'Shadow Ball', 'Hyper Voice', 'Heat Wave', 'Psychic', 'Flamethrower', 'Wild Charge', 'Giga Impact', 'Outrage', 'Focus Blast', 'Hyper Beam', 'Solar Beam', 'Draco Meteor', 'Tera Blast', 'Uproar', 'Dual Wingbeat', 'Double-Edge', 'Breaking Swipe', 'Dragon Cheer', 'Psychic Noise', 'Snore', 'Steel Wing', 'Attract', 'Round', 'Iron Tail']"
#0716,Xerneas,['fairy'],['Fairy Aura'],126,131,95,131,98,99,"['fighting', 'dragon', 'dark']","['poison', 'steel', 'fire']","['fighting', 'bug', 'dragon', 'dark']","['poison', 'steel']",680,113,"['Gravity', 'Tackle', 'Light Screen', 'Aurora Beam', 'Nature Power', 'Night Slash', 'Aromatherapy', 'Psych Up', 'Horn Leech', 'Misty Terrain', 'Ingrain', 'Take Down', 'Geomancy', 'Moonblast', 'Heal Pulse', 'Megahorn', 'Close Combat', 'Outrage', 'Giga Impact', 'Misty Explosion', 'Terrain Pulse', 'Hyper Beam', 'Thunder Wave', 'Reflect', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Rain Dance', 'Sunny Day', 'Hail', 'Facade', 'Swift', 'Wonder Room', 'Round', 'Draining Kiss', 'Smart Strike', 'Body Slam', 'Thunderbolt', 'Thunder', 'Psychic', 'Substitute', 'Psyshock', 'Endure', 'Sleep Talk', 'Hyper Voice', 'Calm Mind', 'Focus Blast', 'Zen Headbutt', 'Flash Cannon', 'Grass Knot', 'Play Rough', 'Dazzling Gleam', 'Block', 'Defog', 'Endeavor', 'Laser Focus', 'Roar', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Echoed Voice', 'Swagger', 'Confide', 'Flash', 'Secret Power', 'Cut']"
#0717,Yveltal,"['dark', 'flying']",['Dark Aura'],126,131,95,131,98,99,"['bug', 'ghost', 'grass', 'psychic']","['rock', 'steel', 'electric', 'fairy', 'dark']","['ground', 'ghost', 'grass', 'psychic', 'dark']","['rock', 'electric', 'ice', 'fairy']",680,113,"['Double Team', 'Gust', 'Taunt', 'Snarl', 'Disable', 'Sucker Punch', 'Tailwind', 'Roost', 'Air Slash', 'Dark Pulse', 'Psychic', 'Oblivion Wing', 'Phantom Force', 'Foul Play', 'Dragon Rush', 'Hurricane', 'Focus Blast', 'Sky Attack', 'Hyper Beam', 'Dual Wingbeat', 'Lash Out', 'Fly', 'Giga Impact', 'Rest', 'Rock Slide', 'Thief', 'Snore', 'Protect', 'Steel Wing', 'Rain Dance', 'Sunny Day', 'Facade', 'Swift', 'U-turn', 'Payback', 'Shadow Claw', 'Round', 'Acrobatics', 'Body Slam', 'Substitute', 'Endure', 'Sleep Talk', 'Shadow Ball', 'Heat Wave', 'Hyper Voice', 'Dragon Claw', 'Zen Headbutt', 'Razor Wind', 'Block', 'Defog', 'Knock Off', 'Laser Focus', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Aerial Ace', 'Torment', 'Sky Drop', 'Embargo', 'Dream Eater', 'Swagger', 'Confide', 'Hone Claws', 'Secret Power', 'Cut']"
#0718,Zygarde,"['dragon', 'ground']",['Aura Break'],108,100,121,81,95,95,"['poison', 'rock', 'fire', 'electric', 'dragon']","['flying', 'bug', 'grass', 'fairy']","['poison', 'rock', 'fire', 'electric']","['ice', 'dragon', 'fairy']",600,100,"['Bind', 'Bite', 'Bulldoze', 'Core Enforcer', 'Dragon Breath', 'Thousand Arrows', 'Thousand Waves', 'Haze', 'Dig', 'Safeguard', 'Crunch', 'Dragon Pulse', ""Land's Wrath"", 'Glare', 'Sandstorm', 'Coil', 'Earthquake', 'Outrage', 'Scale Shot', 'Scorching Sands', 'Skitter Smack', 'Hyper Beam', 'Giga Impact', 'Rest', 'Rock Slide', 'Snore', 'Protect', 'Sunny Day', 'Facade', 'Swift', 'Brick Break', 'Payback', 'Round', 'Retaliate', 'Stomping Tantrum', 'Breaking Swipe', 'Body Slam', 'Substitute', 'Reversal', 'Endure', 'Sleep Talk', 'Iron Tail', 'Superpower', 'Hyper Voice', 'Dragon Dance', 'Focus Blast', 'Earth Power', 'Zen Headbutt', 'Stone Edge', 'Grass Knot', 'Sludge Wave', 'High Horsepower', 'Camouflage', 'Block', 'Draco Meteor', 'Pain Split', 'Shock Wave', 'Spite', 'Toxic', 'Hidden Power', 'Frustration', 'Return', 'Double Team', 'Dragon Tail', 'Swagger', 'Confide', 'Extreme Speed', 'Rock Smash', 'Secret Power', 'Strength']"
#0719,Diancie,"['rock', 'fairy']",['Clear Body'],50,100,150,100,150,50,"['flying', 'bug', 'ice', 'dragon', 'dark']","['poison', 'ground', 'steel']","['normal', 'flying', 'bug', 'fire', 'dragon', 'dark']","['ground', 'steel', 'water', 'grass']",600,100,"['Diamond Storm', 'Harden', 'Tackle', 'Guard Split', 'Smack Down', 'Flail', 'Ancient Power', 'Rock Polish', 'Light Screen', 'Rock Slide', 'Skill Swap', 'Power Gem', 'Stealth Rock', 'Moonblast', 'Stone Edge', 'Take Down', 'Charm', 'Fake Tears', 'Protect', 'Facade', 'Bulldoze', 'Swift', 'Rock Tomb', 'Draining Kiss', 'Stored Power', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Snowscape', 'Psyshock', 'Body Slam', 'Sleep Talk', 'Reflect', 'Dazzling Gleam', 'Metronome', 'Rest', 'Body Press', 'Spikes', 'Flash Cannon', 'Substitute', 'Iron Defense', 'Psychic', 'Encore', 'Play Rough', 'Amnesia', 'Calm Mind', 'Helping Hand', 'Baton Pass', 'Earth Power', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Tera Blast', 'Sand Tomb', 'Gravity', 'Gyro Ball', 'Misty Explosion', 'Psych Up', 'Endeavor', 'Scorching Sands', 'Meteor Beam', 'Terrain Pulse', 'Safeguard', 'Snore', 'Hail', 'Guard Swap', 'Wonder Room', 'Round', 'Mystical Fire', 'Ally Switch']"
