Dex,Name,Type,Abilities,HP,A,D,SA,SD,SP,Strong Against,Weak Against,Resistant To,Vulnerable To,base stat total,base stat avg,moves
#0956,Espathra,['psychic'],"['Opportunist', 'Frisk', 'Speed Boost']",95,60,60,101,60,105,"['fighting', 'poison']","['steel', 'psychic', 'dark']","['fighting', 'psychic']","['bug', 'ghost', 'dark']",481,80,"['Drill Peck', 'Feather Dance', 'Growl', 'Peck', 'Confusion', 'Baby-Doll Eyes', 'Disarming Voice', 'Quick Attack', 'Psybeam', 'Pluck', 'Agility', 'Uproar', 'Dazzling Gleam', 'Psychic', 'Last Resort', 'Lumina Crash', 'Ally Switch', 'Hypnosis', 'Roost', 'Take Down', 'Mud-Slap', 'Protect', 'Low Kick', 'Confuse Ray', 'Thief', 'Pounce', 'Facade', 'Aerial Ace', 'Hex', 'Swift', 'Stored Power', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Psyshock', 'Zen Headbutt', 'U-turn', 'Foul Play', 'Body Slam', 'Sleep Talk', 'Seed Bomb', 'Reflect', 'Light Screen', 'Rest', 'Flash Cannon', 'Skill Swap', 'Substitute', 'Trick', 'Shadow Ball', 'Hyper Voice', 'Energy Ball', 'Calm Mind', 'Helping Hand', 'Baton Pass', 'Psychic Terrain', 'Giga Impact', 'Trick Room', 'Hyper Beam', 'Brave Bird', 'Tera Blast', 'Psych Up', 'Double-Edge', 'Expanding Force']"
#0957,Tinkatink,"['fairy', 'steel']","['Mold Breaker', 'Own Tempo', 'Pickpocket']",50,45,45,35,64,58,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",297,49,"['Astonish', 'Fairy Wind', 'Baby-Doll Eyes', 'Metal Claw', 'Covet', 'Rock Smash', 'Draining Kiss', 'Sweet Kiss', 'Brutal Swing', 'Slam', 'Flash Cannon', 'Play Rough', 'Fake Out', 'Flatter', 'Skitter Smack', 'Knock Off', 'Feint', 'Ice Hammer', 'Quash', 'Fake Tears', 'Protect', 'Thief', 'Pounce', 'Facade', 'Rock Tomb', 'Fling', 'Endure', 'Foul Play', 'Sleep Talk', 'Reflect', 'Light Screen', 'Metronome', 'Thunder Wave', 'Rest', 'Rock Slide', 'Swords Dance', 'Skill Swap', 'Substitute', 'Stealth Rock', 'Encore', 'Helping Hand', 'Stone Edge', 'Steel Beam', 'Tera Blast', 'Endeavor', 'Metal Sound']"
#0958,Tinkatuff,"['fairy', 'steel']","['Mold Breaker', 'Own Tempo', 'Pickpocket']",65,55,55,45,82,78,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",380,63,"['Astonish', 'Fairy Wind', 'Baby-Doll Eyes', 'Metal Claw', 'Covet', 'Rock Smash', 'Draining Kiss', 'Sweet Kiss', 'Brutal Swing', 'Slam', 'Flash Cannon', 'Play Rough', 'Fake Out', 'Flatter', 'Skitter Smack', 'Knock Off', 'Feint', 'Ice Hammer', 'Quash', 'Fake Tears', 'Protect', 'Thief', 'Pounce', 'Facade', 'Rock Tomb', 'Fling', 'Endure', 'Brick Break', 'Foul Play', 'Sleep Talk', 'Reflect', 'Light Screen', 'Metronome', 'Thunder Wave', 'Rest', 'Rock Slide', 'Swords Dance', 'Skill Swap', 'Substitute', 'Stealth Rock', 'Encore', 'Helping Hand', 'Stone Edge', 'Steel Beam', 'Tera Blast', 'Endeavor', 'Metal Sound']"
#0959,Tinkaton,"['fairy', 'steel']","['Mold Breaker', 'Own Tempo', 'Pickpocket']",85,75,77,70,105,94,"['fighting', 'rock', 'ice', 'dragon', 'fairy', 'dark']","['poison', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'grass', 'psychic', 'ice', 'dragon', 'fairy', 'dark']","['ground', 'fire']",506,84,"['Astonish', 'Fairy Wind', 'Baby-Doll Eyes', 'Metal Claw', 'Covet', 'Rock Smash', 'Draining Kiss', 'Sweet Kiss', 'Brutal Swing', 'Slam', 'Flash Cannon', 'Play Rough', 'Fake Out', 'Flatter', 'Skitter Smack', 'Knock Off', 'Gigaton Hammer', 'Feint', 'Ice Hammer', 'Quash', 'Fake Tears', 'Protect', 'Thief', 'Pounce', 'Facade', 'Bulldoze', 'Rock Tomb', 'Fling', 'Endure', 'Brick Break', 'Foul Play', 'Sleep Talk', 'Reflect', 'Light Screen', 'Metronome', 'Thunder Wave', 'Rest', 'Rock Slide', 'Swords Dance', 'Skill Swap', 'Substitute', 'Stealth Rock', 'Heavy Slam', 'Encore', 'Helping Hand', 'Stone Edge', 'Steel Beam', 'Tera Blast']"
#0960,Wiglett,['water'],"['Gooey', 'Rattled', 'Sand Veil']",10,55,25,35,25,95,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",245,40,"['Sand Attack', 'Water Gun', 'Mud-Slap', 'Wrap', 'Aqua Jet', 'Slam', 'Water Pulse', 'Headbutt', 'Dig', 'Sucker Punch', 'Throat Chop', 'Liquidation', 'Final Gambit', 'Memento', 'Take Down', 'Agility', 'Protect', 'Chilling Water', 'Facade', 'Bulldoze', 'Swift', 'Mud Shot', 'Endure', 'Rain Dance', 'Sandstorm', 'Foul Play', 'Sleep Talk', 'Stomping Tantrum', 'Rest', 'Substitute', 'Surf', 'Helping Hand', 'Earth Power', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Tera Blast', 'Whirlpool', 'Muddy Water']"
#0961,Wugtrio,['water'],"['Gooey', 'Rattled', 'Sand Veil']",35,100,50,50,70,120,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",425,70,"['Mud-Slap', 'Sand Attack', 'Water Gun', 'Wrap', 'Aqua Jet', 'Slam', 'Water Pulse', 'Headbutt', 'Triple Dive', 'Dig', 'Sucker Punch', 'Throat Chop', 'Liquidation', 'Final Gambit', 'Memento', 'Take Down', 'Agility', 'Protect', 'Chilling Water', 'Facade', 'Bulldoze', 'Swift', 'Mud Shot', 'Endure', 'Rain Dance', 'Sandstorm', 'Foul Play', 'Sleep Talk', 'Stomping Tantrum', 'Rest', 'Substitute', 'Surf', 'Helping Hand', 'Earth Power', 'Ice Beam', 'Hydro Pump', 'Blizzard', 'Giga Impact', 'Hyper Beam', 'Tera Blast']"
#0962,Bombirdier,"['flying', 'dark']","['Big Pecks', 'Keen Eye', 'Rocky Payload']",70,103,85,60,85,82,"['bug', 'ghost', 'grass', 'psychic']","['rock', 'steel', 'electric', 'fairy', 'dark']","['ground', 'ghost', 'grass', 'psychic', 'dark']","['rock', 'electric', 'ice', 'fairy']",485,80,"['Hone Claws', 'Leer', 'Memento', 'Peck', 'Wing Attack', 'Thief', 'Rock Throw', 'Whirlwind', 'Pluck', 'Torment', 'Rock Tomb', 'Payback', 'Dual Wingbeat', 'Rock Slide', 'Knock Off', 'Parting Shot', 'Feather Dance', 'Power Trip', 'Roost', 'Sky Attack', 'Sucker Punch', 'Take Down', 'Scary Face', 'Protect', 'Acrobatics', 'Facade', 'Aerial Ace', 'Snarl', 'Icy Wind', 'Air Cutter', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'U-turn', 'Foul Play', 'Air Slash', 'Sleep Talk', 'Rock Blast', 'Taunt', 'Dark Pulse', 'Fly', 'Power Gem', 'Substitute', 'Drill Run', 'Tailwind', 'Stealth Rock', 'Hyper Voice', 'Heat Wave', 'Nasty Plot', 'Stone Edge', 'Giga Impact', 'Hurricane', 'Hyper Beam', 'Brave Bird', 'Tera Blast']"
#0963,Finizen,['water'],['Water Veil'],70,45,40,45,40,75,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",315,52,"['Supersonic', 'Water Gun', 'Astonish', 'Focus Energy', 'Aqua Jet', 'Double Hit', 'Dive', 'Charm', 'Acrobatics', 'Encore', 'Aqua Tail', 'Mist', 'Hydro Pump', 'Boomburst', 'Bounce', 'Counter', 'Haze', 'Tickle', 'Take Down', 'Agility', 'Protect', 'Water Pulse', 'Disarming Voice', 'Chilling Water', 'Facade', 'Swift', 'Icy Wind', 'Draining Kiss', 'Fling', 'Endure', 'Rain Dance', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Waterfall', 'Rest', 'Substitute', 'Liquidation', 'Surf', 'Helping Hand', 'Ice Beam', 'Blizzard', 'Tera Blast', 'Psych Up']"
#0964,Palafin,['water'],['Zero to Hero'],100,70,72,53,62,100,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",457,76,"['Jet Punch', 'Supersonic', 'Water Gun', 'Astonish', 'Focus Energy', 'Aqua Jet', 'Double Hit', 'Dive', 'Charm', 'Acrobatics', 'Encore', 'Aqua Tail', 'Mist', 'Hydro Pump', 'Focus Punch', 'Wave Crash', 'Flip Turn', 'Boomburst', 'Bounce', 'Counter', 'Haze', 'Tickle', 'Take Down', 'Agility', 'Protect', 'Water Pulse', 'Disarming Voice', 'Chilling Water', 'Facade', 'Swift', 'Icy Wind', 'Draining Kiss', 'Fling', 'Endure', 'Rain Dance', 'Zen Headbutt', 'Bulk Up', 'Body Slam', 'Ice Punch', 'Sleep Talk', 'Drain Punch', 'Waterfall', 'Grass Knot', 'Rest', 'Taunt', 'Iron Head', 'Substitute', 'Liquidation', 'Aura Sphere', 'Hyper Voice', 'Surf', 'Helping Hand', 'Reversal', 'Ice Beam', 'Blizzard', 'Giga Impact', 'Outrage', 'Focus Blast', 'Hyper Beam', 'Close Combat', 'Tera Blast', 'Psych Up', 'Endeavor', 'Whirlpool', 'Throat Chop', 'Hard Press']"
#0965,Varoom,"['steel', 'poison']","['Overcoat', 'Slow Start']",45,70,63,30,45,47,"['grass', 'ice', 'fairy']","['poison', 'ground', 'ghost', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'ice', 'dragon', 'fairy']","['ground', 'fire']",300,50,"['Lick', 'Poison Gas', 'Smog', 'Taunt', 'Assurance', 'Sludge', 'Gyro Ball', 'Headbutt', 'Screech', 'Iron Head', 'Swagger', 'Poison Jab', 'Uproar', 'Spin Out', 'Gunk Shot', 'Haze', 'Parting Shot', 'Self-Destruct', 'Torment', 'Toxic', 'Take Down', 'Scary Face', 'Protect', 'Acid Spray', 'Thief', 'Facade', 'Bulldoze', 'Venoshock', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Rest', 'Toxic Spikes', 'Flash Cannon', 'Substitute', 'Iron Defense', 'Sludge Bomb', 'Steel Beam', 'Tera Blast', 'Double-Edge', 'Sludge Wave', 'Metal Sound', 'Curse']"
#0966,Revavroom,"['steel', 'poison']","['Overcoat', 'Filter']",80,119,90,54,67,90,"['grass', 'ice', 'fairy']","['poison', 'ground', 'ghost', 'steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'ice', 'dragon', 'fairy']","['ground', 'fire']",500,83,"['Lick', 'Magnet Rise', 'Poison Gas', 'Smog', 'Taunt', 'Assurance', 'Sludge', 'Gyro Ball', 'Headbutt', 'Screech', 'Iron Head', 'Swagger', 'Poison Jab', 'Uproar', 'Spin Out', 'Gunk Shot', 'Shift Gear', 'Haze', 'Parting Shot', 'Self-Destruct', 'Torment', 'Toxic', 'Take Down', 'Scary Face', 'Protect', 'Acid Spray', 'Thief', 'Facade', 'Bulldoze', 'Venoshock', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Zen Headbutt', 'Body Slam', 'Sleep Talk', 'Rest', 'Toxic Spikes', 'Flash Cannon', 'Substitute', 'Iron Defense', 'Heavy Slam', 'Sludge Bomb', 'Giga Impact', 'Overheat', 'Hyper Beam', 'Steel Beam', 'Tera Blast', 'High Horsepower', 'Lash Out', 'Double-Edge', 'Endeavor', 'Temper Flare', 'Sludge Wave', 'Metal Sound', 'Curse', 'Hard Press']"
#0967,Cyclizar,"['dragon', 'normal']","['Shed Skin', 'Regenerator']",70,95,65,85,65,121,['dragon'],"['rock', 'ghost', 'steel', 'fairy']","['ghost', 'fire', 'water', 'grass', 'electric']","['fighting', 'ice', 'dragon', 'fairy']",501,83,"['Growl', 'Tackle', 'Rapid Spin', 'Taunt', 'Breaking Swipe', 'Quick Attack', 'Bite', 'U-turn', 'Shed Tail', 'Dragon Claw', 'Shift Gear', 'Dragon Pulse', 'Double-Edge', 'Dragon Rush', 'Aqua Tail', 'Iron Tail', 'Knock Off', 'Power Whip', 'Take Down', 'Agility', 'Mud-Slap', 'Protect', 'Fire Fang', 'Thunder Fang', 'Acrobatics', 'Thief', 'Trailblaze', 'Facade', 'Aerial Ace', 'Mud Shot', 'Dragon Tail', 'Endure', 'Sunny Day', 'Rain Dance', 'Body Slam', 'Sleep Talk', 'Rest', 'Iron Head', 'Substitute', 'Crunch', 'Hyper Voice', 'Ice Spinner', 'Thunderbolt', 'Wild Charge', 'Giga Impact', 'Outrage', 'Overheat', 'Hyper Beam', 'Draco Meteor', 'Tera Blast', 'Uproar', 'Scale Shot', 'Endeavor', 'Temper Flare', 'Supercell Slam', 'Dragon Cheer']"
#0968,Orthworm,['steel'],"['Earth Eater', 'Sand Veil']",70,85,145,60,55,65,"['rock', 'ice', 'fairy']","['steel', 'fire', 'water', 'electric']","['normal', 'flying', 'poison', 'rock', 'bug', 'steel', 'grass', 'psychic', 'ice', 'dragon', 'fairy']","['fighting', 'ground', 'fire']",480,80,"['Harden', 'Tackle', 'Wrap', 'Mud-Slap', 'Smack Down', 'Bulldoze', 'Iron Head', 'Take Down', 'Dig', 'Sandstorm', 'Iron Defense', 'Iron Tail', 'Earthquake', 'Shed Tail', 'Coil', 'Curse', 'Metal Burst', 'Protect', 'Facade', 'Mud Shot', 'Rock Tomb', 'Endure', 'Body Slam', 'Sleep Talk', 'Rock Blast', 'Stomping Tantrum', 'Rest', 'Rock Slide', 'Body Press', 'Spikes', 'Flash Cannon', 'Substitute', 'Stealth Rock', 'Heavy Slam', 'Helping Hand', 'Earth Power', 'Giga Impact', 'Hyper Beam', 'Steel Beam', 'Tera Blast', 'Sand Tomb', 'High Horsepower', 'Double-Edge', 'Metal Sound']"
#0969,Glimmet,"['rock', 'poison']","['Toxic Debris', 'Corrosion']",48,35,42,105,60,60,"['flying', 'bug', 'fire', 'grass', 'ice', 'fairy']","['fighting', 'poison', 'ground', 'rock', 'ghost', 'steel']","['normal', 'flying', 'poison', 'bug', 'fire', 'fairy']","['ground', 'steel', 'water', 'psychic']",350,58,"['Harden', 'Rock Throw', 'Smack Down', 'Acid Spray', 'Ancient Power', 'Rock Polish', 'Stealth Rock', 'Venoshock', 'Sandstorm', 'Self-Destruct', 'Rock Slide', 'Power Gem', 'Acid Armor', 'Sludge Wave', 'Explosion', 'Memento', 'Toxic', 'Protect', 'Confuse Ray', 'Facade', 'Mud Shot', 'Rock Tomb', 'Endure', 'Sunny Day', 'Rain Dance', 'Sleep Talk', 'Reflect', 'Light Screen', 'Rock Blast', 'Dazzling Gleam', 'Rest', 'Spikes', 'Toxic Spikes', 'Gunk Shot', 'Substitute', 'Iron Defense', 'Sludge Bomb', 'Stone Edge', 'Tera Blast', 'Sand Tomb', 'Meteor Beam']"
#0970,Glimmora,"['rock', 'poison']","['Toxic Debris', 'Corrosion']",83,55,90,130,81,86,"['flying', 'bug', 'fire', 'grass', 'ice', 'fairy']","['fighting', 'poison', 'ground', 'rock', 'ghost', 'steel']","['normal', 'flying', 'poison', 'bug', 'fire', 'fairy']","['ground', 'steel', 'water', 'psychic']",525,87,"['Harden', 'Rock Throw', 'Smack Down', 'Spiky Shield', 'Toxic Spikes', 'Acid Spray', 'Ancient Power', 'Rock Polish', 'Stealth Rock', 'Venoshock', 'Sandstorm', 'Self-Destruct', 'Rock Slide', 'Power Gem', 'Acid Armor', 'Sludge Wave', 'Mortal Spin', 'Explosion', 'Memento', 'Toxic', 'Protect', 'Confuse Ray', 'Facade', 'Mud Shot', 'Rock Tomb', 'Endure', 'Sunny Day', 'Rain Dance', 'Sleep Talk', 'Reflect', 'Light Screen', 'Rock Blast', 'Dazzling Gleam', 'Rest', 'Spikes', 'Flash Cannon', 'Gunk Shot', 'Substitute', 'Iron Defense', 'Energy Ball', 'Earth Power', 'Sludge Bomb', 'Stone Edge', 'Giga Impact', 'Hyper Beam', 'Solar Beam', 'Tera Blast']"
#0971,Greavard,['ghost'],"['Pickup', 'Fluffy']",50,61,60,30,55,34,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",290,48,"['Growl', 'Tackle', 'Lick', 'Bite', 'Tail Whip', 'Roar', 'Headbutt', 'Dig', 'Rest', 'Crunch', 'Play Rough', 'Helping Hand', 'Phantom Force', 'Charm', 'Double-Edge', 'Ally Switch', 'Destiny Bond', 'Disable', 'Howl', 'Memento', 'Shadow Sneak', 'Yawn', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Confuse Ray', 'Thief', 'Facade', 'Bulldoze', 'Hex', 'Snarl', 'Mud Shot', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Psychic Fangs', 'Sleep Talk', 'Stomping Tantrum', 'Substitute', 'Trick', 'Shadow Ball', 'Tera Blast', 'Uproar', 'Poltergeist', 'Pain Split', 'Endeavor']"
#0972,Houndstone,['ghost'],"['Sand Rush', 'Fluffy']",72,101,100,50,97,68,"['ghost', 'psychic']","['normal', 'dark']","['normal', 'fighting', 'poison', 'bug']","['ghost', 'dark']",488,81,"['Growl', 'Tackle', 'Lick', 'Bite', 'Tail Whip', 'Roar', 'Headbutt', 'Dig', 'Rest', 'Crunch', 'Play Rough', 'Helping Hand', 'Phantom Force', 'Charm', 'Double-Edge', 'Last Respects', 'Ally Switch', 'Destiny Bond', 'Disable', 'Howl', 'Memento', 'Shadow Sneak', 'Yawn', 'Take Down', 'Mud-Slap', 'Scary Face', 'Protect', 'Fire Fang', 'Thunder Fang', 'Ice Fang', 'Confuse Ray', 'Thief', 'Facade', 'Bulldoze', 'Hex', 'Snarl', 'Mud Shot', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Sandstorm', 'Psychic Fangs', 'Sleep Talk', 'Stomping Tantrum', 'Body Press', 'Substitute', 'Will-O-Wisp', 'Trick', 'Shadow Ball', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Uproar', 'Poltergeist', 'Pain Split', 'Endeavor']"
#0973,Flamigo,"['flying', 'fighting']","['Scrappy', 'Tangled Feet', 'Costar']",82,115,74,75,64,90,"['normal', 'fighting', 'grass', 'ice', 'dark']","['flying', 'poison', 'ghost', 'electric', 'psychic', 'fairy']","['fighting', 'ground', 'bug', 'grass', 'dark']","['flying', 'electric', 'psychic', 'ice', 'fairy']",500,83,"['Copycat', 'Peck', 'Double Kick', 'Detect', 'Wing Attack', 'Focus Energy', 'Low Kick', 'Feint', 'Payback', 'Roost', 'Air Slash', 'Mega Kick', 'Wide Guard', 'Throat Chop', 'Brave Bird', 'Double Team', 'Quick Guard', 'Sky Attack', 'Take Down', 'Agility', 'Protect', 'Water Pulse', 'Acrobatics', 'Thief', 'Pounce', 'Chilling Water', 'Facade', 'Aerial Ace', 'Low Sweep', 'Air Cutter', 'Fling', 'Endure', 'U-turn', 'Bulk Up', 'Sleep Talk', 'Rest', 'Taunt', 'Swords Dance', 'Fly', 'Substitute', 'Liquidation', 'Tailwind', 'Reversal', 'Giga Impact', 'Hurricane', 'Hyper Beam', 'Close Combat', 'Tera Blast']"
#0974,Cetoddle,['ice'],"['Thick Fat', 'Snow Cloak', 'Sheer Force']",108,68,45,30,40,43,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",334,55,"['Powder Snow', 'Tackle', 'Growl', 'Echoed Voice', 'Ice Shard', 'Rest', 'Take Down', 'Flail', 'Avalanche', 'Bounce', 'Body Slam', 'Amnesia', 'Ice Spinner', 'Double-Edge', 'Blizzard', 'Belly Drum', 'Entrainment', 'Icicle Crash', 'Superpower', 'Yawn', 'Charm', 'Protect', 'Ice Fang', 'Water Pulse', 'Chilling Water', 'Facade', 'Bulldoze', 'Icy Wind', 'Endure', 'Rain Dance', 'Snowscape', 'Sleep Talk', 'Stomping Tantrum', 'Body Press', 'Substitute', 'Liquidation', 'Hyper Voice', 'Heavy Slam', 'Play Rough', 'Helping Hand', 'Ice Beam', 'Earthquake', 'Hyper Beam', 'Tera Blast', 'Knock Off', 'High Horsepower', 'Icicle Spear', 'Curse']"
#0975,Cetitan,['ice'],"['Thick Fat', 'Slush Rush', 'Sheer Force']",170,113,65,45,55,73,"['flying', 'ground', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']",['ice'],"['fighting', 'rock', 'steel', 'fire']",521,86,"['Powder Snow', 'Tackle', 'Growl', 'Echoed Voice', 'Ice Shard', 'Rest', 'Take Down', 'Flail', 'Avalanche', 'Bounce', 'Body Slam', 'Amnesia', 'Ice Spinner', 'Double-Edge', 'Blizzard', 'Belly Drum', 'Entrainment', 'Icicle Crash', 'Superpower', 'Yawn', 'Charm', 'Protect', 'Ice Fang', 'Water Pulse', 'Chilling Water', 'Facade', 'Bulldoze', 'Icy Wind', 'Endure', 'Rain Dance', 'Snowscape', 'Ice Punch', 'Sleep Talk', 'Stomping Tantrum', 'Body Press', 'Substitute', 'Liquidation', 'Hyper Voice', 'Heavy Slam', 'Play Rough', 'Helping Hand', 'Ice Beam', 'Earthquake', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Knock Off', 'High Horsepower', 'Icicle Spear', 'Curse', 'Hard Press']"
#0976,Veluza,"['water', 'psychic']","['Mold Breaker', 'Sharpness']",90,102,73,78,65,70,"['fighting', 'poison', 'ground', 'rock', 'fire']","['steel', 'water', 'grass', 'psychic', 'dragon', 'dark']","['fighting', 'steel', 'fire', 'water', 'psychic', 'ice']","['bug', 'ghost', 'grass', 'electric', 'dark']",478,79,"['Aqua Jet', 'Tackle', 'Pluck', 'Water Pulse', 'Focus Energy', 'Slash', 'Aqua Cutter', 'Fillet Away', 'Night Slash', 'Psycho Cut', 'Liquidation', 'Crunch', 'Final Gambit', 'Recover', 'Thrash', 'Take Down', 'Agility', 'Protect', 'Ice Fang', 'Chilling Water', 'Icy Wind', 'Stored Power', 'Endure', 'Rain Dance', 'Snowscape', 'Zen Headbutt', 'Psychic Fangs', 'Body Slam', 'Sleep Talk', 'Waterfall', 'Rest', 'Substitute', 'Drill Run', 'Psychic', 'Surf', 'Ice Beam', 'Psychic Terrain', 'Hydro Pump', 'Blizzard', 'Giga Impact', 'Hyper Beam', 'Tera Blast', 'Flip Turn', 'Scale Shot', 'Pain Split', 'Double-Edge', 'Endeavor', 'Expanding Force']"
#0977,Dondozo,['water'],"['Unaware', 'Oblivious', 'Water Veil']",150,100,115,65,65,35,"['ground', 'rock', 'fire']","['water', 'grass', 'dragon']","['steel', 'fire', 'water', 'ice']","['grass', 'electric']",530,88,"['Supersonic', 'Tackle', 'Water Gun', 'Tickle', 'Flail', 'Rest', 'Sleep Talk', 'Dive', 'Noble Roar', 'Soak', 'Body Slam', 'Aqua Tail', 'Rain Dance', 'Order Up', 'Heavy Slam', 'Double-Edge', 'Wave Crash', 'Curse', 'Fissure', 'Thrash', 'Yawn', 'Take Down', 'Scary Face', 'Protect', 'Ice Fang', 'Water Pulse', 'Chilling Water', 'Facade', 'Bulldoze', 'Avalanche', 'Endure', 'Zen Headbutt', 'Waterfall', 'Stomping Tantrum', 'Rock Slide', 'Body Press', 'Substitute', 'Crunch', 'Liquidation', 'Surf', 'Hydro Pump', 'Earthquake', 'Giga Impact', 'Outrage', 'Hyper Beam', 'Tera Blast']"
#0978,Tatsugiri,"['dragon', 'water']","['Commander', 'Storm Drain']",68,50,60,120,95,82,"['ground', 'rock', 'fire']","['steel', 'water', 'grass', 'fairy']","['steel', 'fire', 'water']","['dragon', 'fairy']",475,79,"['Order Up', 'Splash', 'Water Gun', 'Harden', 'Helping Hand', 'Water Pulse', 'Soak', 'Taunt', 'Memento', 'Muddy Water', 'Nasty Plot', 'Mirror Coat', 'Dragon Pulse', 'Baton Pass', 'Counter', 'Rapid Spin', 'Take Down', 'Protect', 'Chilling Water', 'Facade', 'Icy Wind', 'Endure', 'Rain Dance', 'Sleep Talk', 'Rest', 'Dragon Dance', 'Substitute', 'Surf', 'Hydro Pump', 'Giga Impact', 'Outrage', 'Hyper Beam', 'Draco Meteor', 'Tera Blast', 'Lunge', 'Whirlpool', 'Dragon Cheer']"
#0979,Annihilape,"['fighting', 'ghost']","['Vital Spirit', 'Inner Focus', 'Defiant']",110,115,80,50,90,90,"['rock', 'steel', 'ice']","['normal', 'flying', 'poison', 'bug', 'ghost', 'fairy']","['normal', 'fighting', 'poison', 'rock', 'bug']","['flying', 'ghost', 'psychic', 'fairy']",535,89,"['Counter', 'Fling', 'Focus Energy', 'Leer', 'Scratch', 'Fury Swipes', 'Low Kick', 'Seismic Toss', 'Swagger', 'Cross Chop', 'Assurance', 'Thrash', 'Rage Fist', 'Close Combat', 'Screech', 'Stomping Tantrum', 'Outrage', 'Final Gambit', 'Shadow Punch', 'Beat Up', 'Curse', 'Encore', 'Night Slash', 'Spite', 'Take Down', 'Scary Face', 'Protect', 'Acrobatics', 'Thief', 'Facade', 'Bulldoze', 'Swift', 'Rock Tomb', 'Low Sweep', 'Night Shade', 'Endure', 'Sunny Day', 'Rain Dance', 'Dig', 'Brick Break', 'U-turn', 'Shadow Claw', 'Bulk Up', 'Body Slam', 'Fire Punch', 'Thunder Punch', 'Ice Punch', 'Sleep Talk', 'Seed Bomb', 'Drain Punch', 'Metronome', 'Poison Jab', 'Rest', 'Rock Slide', 'Taunt', 'Gunk Shot', 'Substitute', 'Shadow Ball', 'Stealth Rock', 'Thunderbolt', 'Helping Hand', 'Reversal', 'Earthquake', 'Stone Edge', 'Phantom Force', 'Giga Impact', 'Overheat', 'Focus Blast', 'Hyper Beam', 'Thunder', 'Tera Blast']"
